code,x,y,t,z,tmp,uwind,vwind,wind,hum,prec
182,128.3243,34.9745,11,20,2.729891453,1.547813295,-4.970973812,1.670937677,50.50501402,0.016940297
182,128.3243,34.9745,12,21,3.231171425,1.145863289,-4.684977075,1.657671944,48.82916241,0.026217813
182,128.3243,34.9745,13,16,3.540853056,0.955162781,-4.579204482,1.647814238,47.0519932,0.020677125
182,128.3243,34.9745,14,15,3.869549529,1.64234412,-4.493570448,1.711683328,45.7895851,0.016792073
182,128.3243,34.9745,15,18,3.638423514,1.547622744,-4.698283287,1.679306274,47.85163057,0.011852191
182,128.3243,34.9745,16,21,2.899180934,2.273617711,-4.546839345,1.728165712,49.1790333,0.005122915
182,128.3243,34.9745,17,27,2.02789368,2.406451125,-4.02475569,1.575941799,51.39923358,0.00427961
182,128.3243,34.9745,18,35,1.085305645,1.925251099,-3.37282273,1.326794912,54.97254522,0.006046893
182,128.3243,34.9745,19,37,0.291378335,1.753488231,-2.424174594,1.029250748,57.41428757,0.004410917
182,128.3243,34.9745,20,36,-0.571867425,1.75849303,-1.900758775,0.871649916,59.35273887,0.0082855
182,128.3243,34.9745,21,36,-1.189619263,1.33025702,-1.695593292,0.804697754,62.30366697,0.007148874
182,128.3243,34.9745,22,38,-1.86245601,1.238910526,-1.736153224,0.739785543,64.86371306,0.005552627
182,128.3243,34.9745,23,39,-2.357828219,0.884457757,-1.909251465,0.630732854,66.54921893,0.00386583
182,128.3243,34.9745,24,40,-2.684156113,0.999589812,-1.89740407,0.559532592,67.93390361,0.004679093
183,127.9039,35.688,1,35,-2.436018665,-0.278026231,-0.500429889,0.132766149,73.01408538,0.038583596
183,127.9039,35.688,2,24,-1.996814574,0.277630079,-1.05854026,0.137035614,76.84621593,0.030899921
183,127.9039,35.688,3,25,-1.883537814,0.369374244,-0.28523283,0.304598428,73.47307266,0.016365505
183,127.9039,35.688,4,24,-2.164032284,0.521012106,0.147992078,0.377902738,72.02129337,0.014270602
183,127.9039,35.688,5,27,-2.548950099,0.048344233,-0.18832475,0.380768212,75.46101427,0.029222882
183,127.9039,35.688,6,17,-2.511045404,0.49392323,-0.077362331,0.570550672,73.71100138,0.030710235
183,127.9039,35.688,7,18,-2.570132191,0.497177778,0.114975918,0.847088017,69.38865558,0.033330744
183,127.9039,35.688,8,22,-2.400898848,0.56296244,-0.493487996,0.967085944,64.2447731,0.034410694
183,127.9039,35.688,9,19,-1.553041731,0.400102359,-0.615147125,1.098551271,61.13539853,0.023145883
183,127.9039,35.688,10,21,-0.816505233,0.951332823,-0.523441115,1.321885948,56.47009099,0.032135091
183,127.9039,35.688,11,17,-0.490399627,0.68080667,-0.866544073,1.300732751,58.95495824,0.026670986
183,127.9039,35.688,12,13,-0.256021429,0.242074974,-0.966984228,1.26907302,63.34280247,0.041867957
183,127.9039,35.688,13,15,-0.249158304,1.117252581,-0.840102926,1.351655993,65.78324225,0.032107512
183,127.9039,35.688,14,20,-0.187010283,1.204680622,-0.580157592,1.445857082,63.93342883,0.026116141
183,127.9039,35.688,15,30,-0.191656727,1.308271351,-0.898998063,1.412821853,58.65367154,0.015297208
183,127.9039,35.688,16,36,-0.352019484,0.741083538,-0.510209528,1.332645647,58.60074445,0.006077671
183,127.9039,35.688,17,34,-0.898770824,1.083529963,-0.465515728,1.144153195,59.20403821,0.004152291
183,127.9039,35.688,18,33,-1.534183334,0.612201553,-1.442060792,0.849389637,60.39720868,0.004386643
183,127.9039,35.688,19,35,-2.250062727,0.696106495,-1.076339042,0.668550521,61.79046216,0.003466519
183,127.9039,35.688,20,35,-3.107149909,0.612679125,-0.963569784,0.439014584,64.45893234,0.006312084
183,127.9039,35.688,21,31,-3.96950361,0.572410997,-1.074644731,0.245551726,67.45689858,0.005877916
183,127.9039,35.688,22,46,-4.478476574,0.842996397,-0.761444773,0.220773487,70.34418507,0.004912045
183,127.9039,35.688,23,41,-4.952021217,0.602453152,-0.802522521,0.07183347,72.41006512,0.004022317
183,127.9039,35.688,24,47,-5.08016024,0.41151805,-1.106059813,0.187880893,73.13918378,0.004764779
184,128.4081,35.2723,1,24,-2.272102436,0.199412056,-1.060541223,0.202829654,65.2448747,0.027570799
184,128.4081,35.2723,2,24,-1.475946264,0.350853735,-1.067329799,0.187136417,65.23926222,0.025894791
184,128.4081,35.2723,3,23,-0.705653914,0.456022479,-1.55606303,0.253788725,63.70758954,0.011020107
184,128.4081,35.2723,4,25,-0.970794126,0.567936964,-0.809390873,0.399241262,68.97163687,0.01020649
184,128.4081,35.2723,5,18,-1.899448659,0.50622908,-1.081778129,0.276040319,72.56631107,0.020000722
184,128.4081,35.2723,6,18,-2.123215944,0.598523476,-1.048301819,0.283889804,75.693786,0.021016766
184,128.4081,35.2723,7,19,-2.550528789,0.68530057,-1.250112698,0.387900792,76.38553167,0.024636881
184,128.4081,35.2723,8,14,-1.287668724,0.761360172,-2.128350429,0.636622848,71.01175868,0.026830107
184,128.4081,35.2723,9,24,1.078598001,1.090383315,-2.967531356,0.891882166,61.10924044,0.015930359
184,128.4081,35.2723,10,19,2.58227372,1.343770814,-4.14481734,1.428265385,53.02089089,0.023164304
184,128.4081,35.2723,11,16,3.280011056,1.968173535,-4.248666318,1.570800345,46.7788562,0.01762049
184,128.4081,35.2723,12,26,3.784052388,1.295175548,-4.883460287,1.612425555,46.74750181,0.027379004
184,128.4081,35.2723,13,13,4.287229602,1.643071824,-4.289905694,1.606382115,45.47966118,0.022300319
184,128.4081,35.2723,14,17,4.431984334,2.100037835,-4.252455925,1.64380099,45.68899297,0.017931929
184,128.4081,35.2723,15,16,3.996694852,2.207763587,-5.08588594,1.66536673,46.99658887,0.011797341
184,128.4081,35.2723,16,26,3.38222733,2.488920692,-3.765061766,1.645088634,47.40975998,0.005046844
184,128.4081,35.2723,17,26,2.665490368,2.460213874,-3.533355609,1.523117882,49.02245505,0.003986378
184,128.4081,35.2723,18,28,1.634254294,1.760378658,-2.877207073,1.202825573,52.6008611,0.006051636
184,128.4081,35.2723,19,29,0.529916796,1.395126091,-1.748175539,0.78479215,57.29452611,0.004208877
184,128.4081,35.2723,20,25,-0.530579491,1.567471876,-0.998527284,0.602194327,60.3255154,0.008483542
184,128.4081,35.2723,21,37,-1.419139824,1.168924751,-0.698146678,0.547052845,64.04721833,0.00728015
184,128.4081,35.2723,22,33,-2.383839699,0.899169492,-0.73361499,0.402585536,67.58452812,0.005440121
184,128.4081,35.2723,23,34,-3.124184536,0.570396695,-0.536496906,0.220094078,71.0025245,0.003579206
184,128.4081,35.2723,24,37,-3.498707051,0.794136305,-0.761561403,0.239494519,72.32140902,0.004449606
185,127.725,35.5203,1,15,-2.078572515,-0.125273579,-0.309137348,0.192974657,78.02293204,0.042646674
185,127.725,35.5203,2,11,-1.686191885,0.373517829,-0.444342592,0.214565791,80.63236773,0.033190694
185,127.725,35.5203,3,19,-1.6307601,0.295083342,-0.513975131,0.329435557,77.9505963,0.016339192
185,127.725,35.5203,4,29,-2.210680433,0.361780748,-0.162759564,0.315802258,77.57651723,0.013732686
185,127.725,35.5203,5,27,-2.546089132,-0.092717762,-0.428461693,0.407091276,81.33376089,0.027336913
185,127.725,35.5203,6,18,-2.277046163,0.562590344,-1.001134471,0.705495432,77.73496722,0.029542847
185,127.725,35.5203,7,19,-2.218044534,0.264362516,-1.085156904,0.910882473,73.40297231,0.031927426
185,127.725,35.5203,8,21,-2.084652262,0.406343244,-1.639437495,0.965709056,68.15924475,0.032424815
185,127.725,35.5203,9,19,-1.483588271,0.360446461,-0.964521836,1.131833435,66.64051558,0.022055035
185,127.725,35.5203,10,16,-0.578198516,0.635879018,-0.938454975,1.300470642,60.89000074,0.03099677
185,127.725,35.5203,11,16,-0.266573825,0.287008669,-1.295558295,1.335198653,61.59787003,0.026854264
185,127.725,35.5203,12,15,-0.00921839,0.227425126,-1.141237903,1.295248882,65.64169617,0.04250151
185,127.725,35.5203,13,18,0.009500311,0.797321937,-1.079340542,1.337617825,67.60871309,0.031274594
185,127.725,35.5203,14,22,-0.037318402,1.202996808,-1.274894492,1.471448498,64.76382902,0.025767379
185,127.725,35.5203,15,32,-0.105936833,1.219752886,-1.640255277,1.414082797,62.03912054,0.015726082
185,127.725,35.5203,16,34,-0.130356998,0.589098304,-1.098365406,1.334013589,60.42949608,0.005970962
185,127.725,35.5203,17,33,-0.623867774,1.026427866,-0.82659405,1.102199782,61.11756054,0.004347776
185,127.725,35.5203,18,35,-1.198578854,0.746625363,-1.20153844,0.912570592,62.16996304,0.003978698
185,127.725,35.5203,19,33,-1.767704173,0.743745552,-1.064577872,0.743826528,63.20019169,0.003371554
185,127.725,35.5203,20,33,-2.405184957,0.632695116,-0.796669818,0.534960193,65.12109419,0.005648676
185,127.725,35.5203,21,42,-3.129208435,0.753943273,-1.008001977,0.250455051,67.34805604,0.005390902
185,127.725,35.5203,22,41,-3.787837916,0.830807375,-0.862282992,0.248992213,70.04841223,0.00475884
185,127.725,35.5203,23,34,-4.367715573,0.56390868,-0.855738693,0.078608353,73.14169156,0.004164699
185,127.725,35.5203,24,34,-4.498747215,0.468867901,-0.7636812,0.16038584,74.32623996,0.004832049
186,127.899,34.8319,1,15,1.330544087,-0.368297239,-1.416297317,0.611047489,64.38790079,0.036554022
186,127.899,34.8319,2,14,1.987837029,0.041062311,-0.8064984,0.699165408,67.6933805,0.028011939
186,127.899,34.8319,3,17,2.178099103,-0.37947511,-1.86737808,0.811562472,72.66426203,0.011471823
186,127.899,34.8319,4,23,1.505975903,0.34189603,-1.779575814,0.792128162,76.72031066,0.009561591
186,127.899,34.8319,5,26,0.80937462,0.300991132,-1.767719735,0.778388198,76.71756861,0.017832687
186,127.899,34.8319,6,28,0.675571484,0.774196981,-2.17104367,0.919143277,73.55528942,0.021205528
186,127.899,34.8319,7,22,0.686881491,0.750328459,-2.583398793,1.068222918,69.9512434,0.021933963
186,127.899,34.8319,8,24,0.667444085,0.875313271,-2.400656755,1.059081306,68.83510519,0.023524361
186,127.899,34.8319,9,25,1.936286214,0.814697963,-2.790641832,1.300074725,61.10510178,0.014748368
186,127.899,34.8319,10,25,2.911160675,1.080047484,-4.149813407,1.539446012,56.56554673,0.021157974
186,127.899,34.8319,11,23,3.463469348,0.747485549,-4.599003788,1.672708684,55.3975054,0.019102405
186,127.899,34.8319,12,20,3.757799522,1.096620799,-4.805250265,1.671345184,53.55910567,0.029643427
186,127.899,34.8319,13,14,4.601279546,0.655657013,-4.390955845,1.653854532,50.13087821,0.021928572
186,127.899,34.8319,14,14,4.568459139,1.221816863,-5.039545489,1.758681033,48.48410154,0.017656975
186,127.899,34.8319,15,22,4.369952718,0.906035862,-4.829024483,1.673678666,52.09394803,0.012972514
186,127.899,34.8319,16,23,3.504595372,1.316094747,-4.952254822,1.693876403,54.52919977,0.005169423
186,127.899,34.8319,17,26,2.649135182,1.827652952,-3.459196281,1.497622819,55.61381768,0.004445893
186,127.899,34.8319,18,30,1.855918041,1.241756402,-3.077768988,1.248066452,57.40762465,0.005003719
186,127.899,34.8319,19,27,1.340778882,1.544468799,-2.788692809,1.114322918,58.74411639,0.00405509
186,127.899,34.8319,20,29,0.615859816,1.520624894,-2.830180922,0.964161065,60.65718331,0.006660323
186,127.899,34.8319,21,33,-0.135107647,0.751272024,-1.781139479,0.772110272,63.80541949,0.006003255
186,127.899,34.8319,22,34,-0.804250971,1.073228148,-1.699623054,0.683354842,65.9031999,0.005093396
186,127.899,34.8319,23,33,-1.509878833,0.841820322,-1.629026015,0.658473293,67.87663951,0.004098276
186,127.899,34.8319,24,32,-1.98215304,0.832882963,-1.49556675,0.480027276,70.22349584,0.004730446
187,127.8741,35.415,1,15,-2.129045033,-0.157644761,0.069721844,0.167439498,70.66074078,0.03860006
187,127.8741,35.415,2,19,-1.649393143,0.313094394,-0.425451809,0.212461931,73.2177893,0.031294291
187,127.8741,35.415,3,22,-1.558381603,-0.046968143,-0.103874819,0.292362362,73.27889334,0.014631915
187,127.8741,35.415,4,22,-2.225847494,0.312608103,-0.135858095,0.318559546,74.38937226,0.012478321
187,127.8741,35.415,5,26,-2.714660502,-0.182013906,-0.186912728,0.308319861,77.90854537,0.024526979
187,127.8741,35.415,6,23,-2.606420252,0.253537001,-0.241476932,0.500555347,77.03397847,0.026864239
187,127.8741,35.415,7,16,-2.289637791,0.348508681,-0.248879405,0.773385626,75.0658572,0.029298979
187,127.8741,35.415,8,24,-1.901004346,0.355909522,-1.315180536,0.857806074,67.15682788,0.030630932
187,127.8741,35.415,9,22,-0.694867531,0.508205032,-0.601532077,1.109169783,62.24733355,0.019820314
187,127.8741,35.415,10,24,0.576340146,0.736886662,-0.585121337,1.3398162,56.87483289,0.028167874
187,127.8741,35.415,11,17,1.028007361,0.603345876,-1.265215713,1.408014815,55.08600761,0.024038072
187,127.8741,35.415,12,20,1.611776844,0.596310856,-1.002685866,1.400473583,55.67726907,0.037979379
187,127.8741,35.415,13,18,1.737294659,1.083500767,-0.826857263,1.430929776,57.84708101,0.028343139
187,127.8741,35.415,14,26,1.533401406,1.423305881,-0.786654781,1.548488232,58.00216224,0.023270459
187,127.8741,35.415,15,29,1.181764044,1.467164558,-1.058419356,1.497577003,57.08239044,0.01457626
187,127.8741,35.415,16,33,1.024464429,0.913632714,-0.822800085,1.430639132,54.40893692,0.005600177
187,127.8741,35.415,17,35,0.306484103,1.455744776,-0.576048305,1.23382269,56.27576566,0.004164276
187,127.8741,35.415,18,32,-0.413832846,0.908484364,-1.07538128,0.993146057,58.47522403,0.004310631
187,127.8741,35.415,19,33,-1.231878053,0.88755827,-0.493018477,0.775319746,59.27253162,0.003460452
187,127.8741,35.415,20,33,-2.032930296,0.839353325,-0.451435028,0.571370512,60.52700162,0.006064214
187,127.8741,35.415,21,39,-2.942570442,0.850461475,-0.681716743,0.219096527,63.82077997,0.005608792
187,127.8741,35.415,22,36,-3.708946176,0.86919058,-0.506288956,0.236241109,67.059177,0.004741229
187,127.8741,35.415,23,36,-4.554615036,0.46327202,-0.274731144,0.022726751,71.21791933,0.003895993
187,127.8741,35.415,24,38,-4.778304753,0.348829498,-0.710154461,0.110950436,72.39096106,0.00457413
188,128.2538,35.3158,1,16,-2.337851357,0.007278787,-0.747810566,0.211512844,64.81451728,0.030340562
188,128.2538,35.3158,2,15,-1.444911642,0.287628467,-0.803321911,0.166548485,65.06341994,0.027099413
188,128.2538,35.3158,3,16,-0.919135004,0.258145158,-1.122854616,0.249429224,65.14180302,0.011940563
188,128.2538,35.3158,4,19,-1.327089908,0.490098035,-0.903479075,0.384814462,70.9322555,0.010755462
188,128.2538,35.3158,5,18,-2.112412113,0.293116931,-0.794995813,0.224284256,74.23914666,0.021154279
188,128.2538,35.3158,6,20,-2.201403396,0.448409001,-1.050614279,0.296982833,75.45733361,0.022620064
188,128.2538,35.3158,7,18,-2.443941948,0.677297592,-1.126840325,0.478138167,76.02322294,0.025881875
188,128.2538,35.3158,8,19,-1.563677404,0.760548586,-2.39006548,0.721602701,69.04943919,0.027943529
188,128.2538,35.3158,9,22,0.655699892,1.003599364,-2.79952528,0.962595729,59.48289146,0.016924616
188,128.2538,35.3158,10,21,2.146119475,1.350755465,-3.745356072,1.433900171,52.49985205,0.024515912
188,128.2538,35.3158,11,24,2.809502431,1.681310174,-4.089260364,1.548333941,47.76311985,0.019303323
188,128.2538,35.3158,12,23,3.355792618,1.241192033,-4.360662423,1.575621639,48.07829345,0.03016678
188,128.2538,35.3158,13,21,3.593572732,1.641910595,-4.034737076,1.579451752,48.74079605,0.023919207
188,128.2538,35.3158,14,22,3.750510402,1.841463662,-4.162370352,1.645288549,48.93186065,0.019362059
188,128.2538,35.3158,15,24,3.34514317,2.112135324,-4.834476983,1.655328053,48.94225415,0.012516769
188,128.2538,35.3158,16,26,2.769322963,2.200038228,-3.493179184,1.606941323,49.00700979,0.005158112
188,128.2538,35.3158,17,28,2.040134381,2.278305246,-3.505837126,1.488434877,50.67736538,0.003977492
188,128.2538,35.3158,18,29,1.088304783,1.583423857,-2.694182679,1.15039632,53.80731773,0.00545853
188,128.2538,35.3158,19,27,0.079460292,1.240680127,-1.503770267,0.764737966,57.20680556,0.003924644
188,128.2538,35.3158,20,28,-1.120673866,1.311232355,-0.9679285,0.585310599,60.56869751,0.007653901
188,128.2538,35.3158,21,29,-1.934983769,1.064432426,-0.862810035,0.455623716,63.91507241,0.006685542
188,128.2538,35.3158,22,30,-2.802198711,0.863688097,-0.799370566,0.354499941,67.38699757,0.005145538
188,128.2538,35.3158,23,28,-3.663247449,0.477645331,-0.602233997,0.155965817,71.17411377,0.003602983
188,128.2538,35.3158,24,31,-4.028358044,0.615873397,-0.928137239,0.178788764,72.6802419,0.004401841
189,128.4905,35.5438,1,16,-3.269030113,0.161991083,-0.028125178,0.021658961,61.88121399,0.026070298
189,128.4905,35.5438,2,15,-2.495318593,0.164120079,-0.335141872,-0.164234825,60.07872752,0.024904879
189,128.4905,35.5438,3,15,-2.051692275,0.30644102,-0.531638029,-0.198391602,60.17606802,0.011276402
189,128.4905,35.5438,4,21,-2.188030017,0.402978722,-0.493696391,0.018845087,65.01958007,0.011385215
189,128.4905,35.5438,5,20,-3.007589241,0.167122133,-0.447489055,0.025154215,69.2966229,0.022843171
189,128.4905,35.5438,6,17,-3.208610019,0.17321635,-0.453002465,-0.043803627,71.67875779,0.022880014
189,128.4905,35.5438,7,22,-3.422800341,0.289737206,-0.512162179,0.207169184,72.72642593,0.02701585
189,128.4905,35.5438,8,22,-2.678927731,0.307076784,-0.88001898,0.362922008,69.76229313,0.029226319
189,128.4905,35.5438,9,20,0.770506415,0.379070255,-1.541679853,0.701356648,58.27721834,0.017788464
189,128.4905,35.5438,10,21,2.860737494,0.98266063,-3.638003518,1.344792605,47.62163132,0.0248319
189,128.4905,35.5438,11,24,3.556311492,1.253487409,-3.822944442,1.461564153,43.36281672,0.018345279
189,128.4905,35.5438,12,21,4.15181655,1.080381943,-4.856346964,1.571393165,43.00310614,0.02842038
189,128.4905,35.5438,13,21,4.473973491,1.655733095,-4.100503024,1.584297462,43.97583116,0.024252553
189,128.4905,35.5438,14,23,4.525718507,1.262813229,-4.856132521,1.600882075,45.45927576,0.019037787
189,128.4905,35.5438,15,22,4.247506768,2.20696134,-4.657783145,1.600057444,43.6518106,0.011857259
189,128.4905,35.5438,16,29,3.687135163,2.113739956,-3.579473568,1.555121282,44.38641602,0.005093026
189,128.4905,35.5438,17,28,2.97573748,1.929646968,-3.404148264,1.453626473,46.32119923,0.003853789
189,128.4905,35.5438,18,34,1.826347403,1.664533704,-1.501542199,1.106118594,50.37172996,0.006390724
189,128.4905,35.5438,19,34,0.69620195,1.286262329,-0.990386104,0.680209943,54.56388204,0.004241861
189,128.4905,35.5438,20,33,-0.496592182,1.277095897,-0.469440722,0.500762692,58.99595644,0.009103518
189,128.4905,35.5438,21,33,-1.739314378,0.638522661,-0.752570037,0.339386514,62.81907402,0.007772772
189,128.4905,35.5438,22,33,-2.75487249,0.45330528,-0.330840772,0.158807725,68.17406441,0.005585729
189,128.4905,35.5438,23,35,-3.508806701,0.299238859,-0.342313479,-0.02747683,71.04305644,0.003454493
189,128.4905,35.5438,24,37,-4.280384488,0.44249139,-0.246421826,0.142888046,73.85793757,0.004409181
190,128.1576,35.5661,1,14,-2.671566887,-0.053472402,-0.221652477,0.047240775,63.80696254,0.032489563
190,128.1576,35.5661,2,16,-2.00191261,0.286206589,-0.910869494,-0.009492517,65.58567747,0.028076941
190,128.1576,35.5661,3,18,-1.882113872,0.159007822,-0.497836472,0.043231561,65.90498294,0.013581002
190,128.1576,35.5661,4,16,-2.101917929,0.469167777,-0.486008705,0.27024018,68.22665059,0.012470333
190,128.1576,35.5661,5,16,-2.749386212,-0.034322253,-0.342569132,0.110820177,71.85553704,0.025146196
190,128.1576,35.5661,6,19,-2.667832041,0.349240906,-0.451851637,0.198275429,72.41020734,0.026321723
190,128.1576,35.5661,7,18,-2.727025435,0.477912303,-0.128852874,0.521102488,71.94395541,0.029618576
190,128.1576,35.5661,8,18,-2.00578065,0.598132008,-1.371907623,0.733563478,64.35117912,0.031467772
190,128.1576,35.5661,9,19,0.194340517,0.574898684,-2.086906857,1.008638848,54.85402775,0.01990988
190,128.1576,35.5661,10,20,1.376320101,1.099614049,-2.521741648,1.368733659,49.34651482,0.028026411
